"country","countryname","oecdmember","eumember","edate","date","party","partyname","partyabbrev","parfam","candidatename","coderid","manual","coderyear","testresult","testeditsim","pervote","voteest","presvote","absseat","totseats","progtype","datasetorigin","corpusversion","total","peruncod","per101","per102","per103","per104","per105","per106","per107","per108","per109","per110","per201","per202","per203","per204","per301","per302","per303","per304","per305","per401","per402","per403","per404","per405","per406","per407","per408","per409","per410","per411","per412","per413","per414","per415","per416","per501","per502","per503","per504","per505","per506","per507","per601","per602","per603","per604","per605","per606","per607","per608","per701","per702","per703","per704","per705","per706","per1011","per1012","per1013","per1014","per1015","per1016","per1021","per1022","per1023","per1024","per1025","per1026","per1031","per1032","per1033","per2021","per2022","per2023","per2031","per2032","per2033","per2041","per3011","per3051","per3052","per3053","per3054","per3055","per4011","per4012","per4013","per4014","per4121","per4122","per4123","per4124","per4131","per4132","per5021","per5031","per5041","per5061","per6011","per6012","per6013","per6014","per6061","per6071","per6072","per6081","per7051","per7052","per7061","per7062","per103_1","per103_2","per201_1","per201_2","per202_1","per202_2","per202_3","per202_4","per305_1","per305_2","per305_3","per305_4","per305_5","per305_6","per416_1","per416_2","per601_1","per601_2","per602_1","per602_2","per605_1","per605_2","per606_1","per606_2","per607_1","per607_2","per607_3","per608_1","per608_2","per608_3","per703_1","per703_2","rile","planeco","markeco","welfare","intpeace","datasetversion","id_perm","avg_pervote"
11,"Sweden",10,0,1976-09-19,197609,11320,"Social Democratic Labour Party","SAP",30,"NA",117,0,1983,NA,NA,42.749,0,NA,152,349,1,10,"NA",70,NA,0,0,0,0,0,8.6,4.3,0,0,0,0,4.3,0,0,0,0,0,0,0,0,5.7,0,0,0,0,0,14.3,0,4.3,4.3,0,0,10,0,0,4.3,0,5.7,10,0,2.9,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.5,0,10,15.7,8.6,"2024a","D925YT",40.4221726752397
11,"Sweden",10,0,1976-09-19,197609,11420,"People’s Party","FP",40,"NA",117,0,1983,NA,NA,11.063,0,NA,39,349,1,10,"NA",143,NA,0,0,0,0,0,0.7,2.8,0,0,0,7,7.7,1.4,0,5.6,0,0.7,0,0,2.1,2.1,6.3,0,0,0,0.7,0.7,3.5,1.4,2.1,0,0,3.5,0,0,11.2,4.2,3.5,0,0,0,0,0,0,1.4,0,0,0,4.2,0,2.8,0,0,0,0,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.1,6.3,5.6,3.5,0.7,"2024a","26EKZ3",10.1521420304505
11,"Sweden",10,0,1976-09-19,197609,11620,"Moderate Coalition Party","MSP",60,"NA",117,0,1983,NA,NA,15.589,0,NA,55,349,1,10,"NA",103,NA,0,0,0,1,0,1.9,0,0,0,0,10.7,7.8,0,1,1,0,1,0,0,8.7,4.9,1.9,0,0,0,0,2.9,0,2.9,0,0,0,3.9,0,0,1,4.9,2.9,12.6,0,8.7,0,0,0,1,0,4.9,0,1,0,0,0,1.9,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,1.9,12.6,15.5,1.9,"2024a","6VJYHS",19.4304007502197
11,"Sweden",10,0,1976-09-19,197609,11810,"Centre Party","CP",80,"NA",117,0,1983,NA,NA,24.085,0,NA,86,349,1,10,"NA",296,NA,0.3,0,0,0.3,0,1.3,1,0,0,0,2,3,0,0,15.2,0,0.7,0,0,0.7,4.4,3.7,1,0,0,0,2.4,0,1.3,0,1,0,0.7,0,0,17.2,0.7,5.1,17.6,0,3.4,0,0,0,4.4,0,2,0,1.3,0,0.7,0,4.4,0,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.2,5.7,1.4,22.7,1.3,"2024a","BYIW8Y",12.2055473681481
11,"Sweden",10,0,1979-09-16,197909,11320,"Social Democratic Labour Party","SAP",30,"NA",117,0,1983,NA,NA,43.244,0,NA,154,349,1,10,"NA",151,NA,0,0,0,0,0,4.6,4,0,0,0,0,3.3,0,0,1.3,0,0,0,0,0,0.7,4,0,0,0,0,6,0,4,0.7,0.7,0,9.9,0,0,7.3,0,7.3,15.2,0,2.7,0,0,0,1.3,0,2,5.3,0.7,0,0,0,0,0,1.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.3,4.7,9.9,22.5,4.6,"2024a","KKU18G",40.4221726752397
11,"Sweden",10,0,1979-09-16,197909,11420,"People’s Party","FP",40,"NA",117,0,1983,NA,NA,10.591,0,NA,38,349,1,10,"NA",462,NA,0.2,0,0,0,0,0.9,3.7,0.2,0,0,1.5,2,0.2,0,1.7,0.2,3.7,0,0,1.3,1.5,1.7,0,0.4,0,1.3,4.6,5.2,3,0.2,0.4,0,1.7,0,0,12.5,0.9,7.6,12.5,0,5.6,0,0,0,3,0,1.1,0,2.2,0,0,0,0,0,3.3,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.2,2.1,3,20.1,0.9,"2024a","76HUAM",10.1521420304505
11,"Sweden",10,0,1979-09-16,197909,11620,"Moderate Coalition Party","MSP",60,"NA",117,0,1983,NA,NA,20.343,0,NA,73,349,1,10,"NA",127,NA,0.8,0,0,0.8,0,0,0.8,0.8,0,0,10.3,1.6,0,0.8,0,1.6,2.4,0,0,10.3,8.7,0,0,0,0,0,3.2,0,0.8,0,0,0,4.8,0,0,12.7,4.8,4.8,7.1,0,7.1,0,0,0,1.6,0,3.2,0,0.8,0,0,0,0.8,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.1,0,15.1,11.9,0,"2024a","R9W8MH",19.4304007502197
11,"Sweden",10,0,1979-09-16,197909,11810,"Centre Party","CP",80,"NA",117,0,1983,NA,NA,18.07,0,NA,64,349,1,10,"NA",280,NA,0.4,0,0,0.4,0,1.8,3.6,0,0,0,1.8,2.9,0,0,6.4,0,0,0,0,1.1,5.4,1.8,1.4,0,0,0,1.8,0,2.1,2.5,0,0,0.7,0,0,14.3,3.2,4.6,7.9,0,7.1,0,0,0,6.8,0,1.8,0.4,2.9,0,0,0,10,0,1.8,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.1,3.2,1.8,12.5,1.8,"2024a","S93OBI",12.2055473681481
11,"Sweden",10,0,1982-09-19,198209,11320,"Social Democratic Labour Party","SAP",30,"NA",117,0,1983,NA,NA,45.606,0,NA,166,349,1,10,"NA",124,NA,0,2.4,0,0,0,6.4,2.4,0,0,0,2.4,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,0,0.8,0.8,2.4,0,4,0,0,12.9,0,7.3,12.1,1.6,0,0,0,0,0,0,0,3.2,0,0,0.8,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.5,2.4,4,19.4,8.8,"2024a","8DS18X",40.4221726752397
11,"Sweden",10,0,1982-09-19,198209,11420,"People’s Party","FP",40,"NA",117,0,1983,NA,NA,5.901,0,NA,21,349,1,10,"NA",123,NA,0,0,0,0,0,4.1,4.1,0,0,0,10.6,6.5,0,0,3.3,0,0.8,0,0,6.5,2.4,0,0,0,0,0.8,1.6,0,2.4,0,0,0,7.3,0,0,2.4,1.6,13,8.9,0.8,3.3,0,0,0,3.3,0,0.8,0,4.1,0,0.8,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,0,13.8,21.9,4.1,"2024a","IP1CPE",10.1521420304505
11,"Sweden",10,0,1982-09-19,198209,11620,"Moderate Coalition Party","MSP",60,"NA",117,0,1983,NA,NA,23.644,0,NA,86,349,1,10,"NA",140,NA,0.7,1.4,0,2.9,0,2.1,1.4,0.7,0,0,5.7,2.1,0,1.4,0,0.7,6.4,0,0,11.4,5.7,0,0,0,0,0,2.1,0,0.7,0,0,0,12.1,0,0,3.6,2.9,0.7,7.1,3.6,7.9,0,0,0,0.7,0,3.6,0,0.7,0,0,0,2.1,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.1,0,23.5,7.8,3.5,"2024a","1H6KAX",19.4304007502197
11,"Sweden",10,0,1982-09-19,198209,11810,"Centre Party","CP",80,"NA",117,0,1983,NA,NA,15.476,0,NA,56,349,1,10,"NA",339,NA,1.5,0,0,0.9,0,4.4,3.2,0.3,0,0,0.6,0.9,0,0,7,0,1.5,0,0,2.3,5.3,0.9,1.2,0.3,0.3,0,3.8,0,3.8,2.9,0,0,2.9,0,0,14.6,0.9,2.3,10.5,0,9.9,0,0,0,3.2,0,2.1,0,1.5,0,0,0,6.4,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14,2.1,5.2,12.8,4.4,"2024a","URYWXT",12.2055473681481
11,"Sweden",10,0,1985-09-15,198509,11320,"Social Democratic Labour Party","SAP",30,"NA",228,1,1991,0.631,NA,44.684,0,NA,159,349,1,10,"NA",81,29.6,0,0,0,1.2,0,3.7,9.9,0,0,0,0,0,0,0,0,0,1.2,0,0,1.2,0,0,0,0,0,0,3.7,0,6.2,3.7,0,0,8.6,0,0,9.9,2.5,0,16,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.1,0,9.8,16,3.7,"2024a","8YGFP7",40.4221726752397
11,"Sweden",10,0,1985-09-15,198509,11420,"People’s Party","FP",40,"NA",228,1,1991,0.631,NA,14.231,0,NA,51,349,1,10,"NA",201,18.9,0,0,0,1.5,0,3,6,0,0,0,5.5,0,0,0,1,0,0,0,0,12.9,6.5,0,0,0,0,0,0,0,0.5,0,0,0,11.9,0,0,6.5,4,3.5,13.4,0,4,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9,0,24.8,16.9,3,"2024a","TTRWGN",10.1521420304505
11,"Sweden",10,0,1985-09-15,198509,11620,"Moderate Coalition Party","MSP",60,"NA",228,1,1991,0.631,NA,21.328,0,NA,76,349,1,10,"NA",104,1,0,0,0,2.9,0,1.9,1,1,0,0,5.8,1.9,0,0,3.8,0,0,0,0,21.2,15.4,0,0,0,0,0,1,0,0,0,0,0,9.6,0,0,4.8,1.9,0,2.9,1,3.8,0,0,0,9.6,0,5.8,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.8,0,30.8,2.9,1.9,"2024a","OIT1OQ",19.4304007502197
11,"Sweden",10,0,1985-09-15,198509,11810,"Centre Party","CP",80,"NA",228,1,1991,0.631,NA,12.13,1,NA,43,349,1,10,"NA",168,6,0.6,0,0,0,0,1.8,1.8,0,0,0,3,0,0,0,11.9,0,0.6,0,1.8,3,2.4,0,0,0,0,0,0,0,6,3,0,0,9.5,0,0,15.5,1.2,3,14.9,0,7.1,0,1.2,0,1.8,0,1.2,0.6,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1,0,12.5,17.9,1.8,"2024a","OW44HR",12.2055473681481
11,"Sweden",10,0,1988-09-18,198809,11320,"Social Democratic Labour Party","SAP",30,"NA",228,1,1991,0.631,NA,43.207,0,NA,156,349,1,10,"NA",63,14.3,0,0,0,0,0,1.6,1.6,1.6,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,6.3,0,0,15.9,9.5,15.9,23.8,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.9,0,6.3,39.7,1.6,"2024a","IC656T",40.4221726752397
11,"Sweden",10,0,1988-09-18,198809,11420,"People’s Party","FP",40,"NA",228,1,1991,0.631,NA,12.202,0,NA,44,349,1,10,"NA",299,16.1,0,0,0,0,0,0,16.1,0.7,0,0,4.3,0,0,0,4.3,0,0,0,0,8.7,7.4,0,0,0,0,0,0,0,2,2.7,0,0,2,0,0,9.7,5.7,1,12,0,4.7,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.7,0,10.7,13,0,"2024a","H74RTC",10.1521420304505
11,"Sweden",10,0,1988-09-18,198809,11620,"Moderate Coalition Party","MSP",60,"NA",228,1,1991,0.631,NA,18.297,0,NA,66,349,1,10,"NA",183,24.6,0,0,0,3.8,0,0.5,3.3,4.9,0,0,4.9,0.5,0,0,0,2.2,0,0,0,6,8.2,0,0,0,0,0,0.5,0,0.5,0.5,0,0,8.2,0,0,8.2,1.6,0,1.6,0,2.2,0,1.1,0,3.3,0,9.3,0,0,0,0,0,2.7,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7,0,14.2,1.6,0.5,"2024a","BFZBWT",19.4304007502197
11,"Sweden",10,0,1988-09-18,198809,11810,"Centre Party","CP",80,"NA",228,1,1991,0.631,NA,11.3,0,NA,42,349,1,10,"NA",96,10.4,0,0,0,0,0,1,3.1,0,0,0,0,0,0,0,6.3,0,0,0,0,3.1,3.1,0,0,0,0,0,0,0,1,0,0,0,5.2,0,0,26,5.2,9.4,6.3,0,12.5,0,0,0,1,0,5.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.3,0,8.3,15.7,1,"2024a","P6VK3B",12.2055473681481
11,"Sweden",10,0,1991-09-15,199109,11320,"Social Democratic Labour Party","SAP",30,"NA",228,1,1994,0.631,NA,37.705,0,NA,138,349,1,10,"NA",130,21.538,0,0,0,0,0,0,6.154,3.077,0,0,0,3.077,0,0,0,0,0,0,3.077,0,1.538,0,0,0,0,0,0.769,0,3.077,3.846,0,0,5.385,0,0,11.538,0,15.385,4.615,0,0.769,0,3.846,0,0,0,0,0,0,0,5.385,0,0,0,2.308,4.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.154,0,5.385,20,0,"2024a","LZQE7Z",40.4221726752397
11,"Sweden",10,0,1991-09-15,199109,11420,"Liberal People’s Party","FP",40,"NA",228,1,1994,0.631,NA,9.128,0,NA,33,349,1,10,"NA",280,22.143,0,0,0,0,0,0,5.357,7.5,0,0,13.571,6.429,0,0,0,0,0,0,0,5.357,3.214,0.357,0,0,0,0,1.071,0,1.429,0.714,0,0,0.357,0,0,4.286,0.357,7.857,2.5,0,2.5,0,0.357,0,0,0,0,0,0,0,1.786,0,0,0,1.429,11.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.929,0.357,5.714,10.357,0,"2024a","7IIRI6",10.1521420304505
11,"Sweden",10,0,1991-09-15,199109,11620,"Moderate Coalition Party","MSP",60,"NA",228,1,1994,0.631,NA,21.924,0,NA,80,349,1,10,"NA",192,5.729,0.521,0,0,3.125,0,0,1.042,7.813,0,0,7.813,1.042,0,0,0,0,3.125,0,0,7.813,9.375,0,0,0,0,0,0,0,0,0,0,0,15.104,0,0,3.646,1.563,2.604,2.083,0,8.333,0,2.604,0,2.083,0,8.333,0,0,0,0,0,3.125,0,1.042,2.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.75,0,22.917,4.688,0,"2024a","9QTL5X",19.4304007502197
11,"Sweden",10,0,1991-09-15,199109,11810,"Centre Party","CP",80,"NA",228,1,1994,0.631,NA,8.503,0,NA,31,349,1,10,"NA",129,6.977,0,0,0,0,0,0.775,1.55,0.775,0,0,2.326,3.876,0,0,3.101,0,0,0,0.775,0.775,6.202,0,0,0,0,0,0.775,0,4.651,7.752,0,0,2.326,0,0,22.481,1.55,11.628,6.202,0,2.326,0,1.55,0,0.775,0,6.202,0,0,0,0.775,0,0.775,0,0.775,2.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.426,0,3.101,17.829,0.775,"2024a","X4NXA8",12.2055473681481
11,"Sweden",10,0,1994-09-18,199409,11320,"Social Democratic Labour Party","SAP",30,"NA",228,1,1997,0.631,NA,45.25,0,NA,161,349,1,10,"NA",206,8.738,0,0,0,0,0,0,6.311,3.398,0,0,1.456,1.456,0,0,0,0,0,0,3.398,1.942,1.456,0,0,0,0,0,3.883,0,12.136,7.282,0,0,17.476,0,0,1.942,0,11.165,0.485,0,1.942,0,0.485,0,0.971,0,0.971,7.282,0,0,1.456,0,0,0,0.485,3.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.786,0,19.417,11.65,0,"2024a","CV32AZ",40.4221726752397
11,"Sweden",10,0,1994-09-18,199409,11420,"Liberal People’s Party","FP",40,"NA",228,1,1997,0.631,NA,7.192,0,NA,26,349,1,10,"NA",192,12.5,0,0,0,0,1.563,0,2.604,4.688,0,0,5.208,2.083,0,0,0,0,1.042,0,0,5.729,7.813,0,0,0,0,0,1.563,0,0.521,4.167,0,0,10.417,0,0,3.646,1.042,26.563,2.083,0,3.646,0,2.083,0,0,0,0,0,0,0,0,0,0,0,0,1.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.271,0,16.146,28.646,1.563,"2024a","VEBNB6",10.1521420304505
11,"Sweden",10,0,1994-09-18,199409,11620,"Moderate Coalition Party","MSP",60,"NA",228,1,1997,0.631,NA,22.38,0,NA,80,349,1,10,"NA",199,7.538,1.005,0,0,1.508,0,1.508,4.02,15.578,0,0,8.04,0,0,0,0.503,0,3.015,0,0,12.06,4.523,0,0,0,0,0,1.508,0,1.508,1.508,0,0,16.583,0,0,3.518,1.005,1.508,0,0,4.523,0,0,0,2.513,0,5.025,0,0,0,0,0,1.005,0,0,0.503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.201,0,28.643,1.508,1.508,"2024a","1A174Q",19.4304007502197
